time,v1,v2,i12
0.02385,-2.35649895852839,1.17824947926419,2.35649895852839
0.0239,-2.25825280163528,1.12912640081764,2.25825280163528
0.02395,-2.15944945465433,1.07972472732716,2.15944945465433
0.024,-2.06011329583297,1.03005664791649,2.06011329583297
0.02405,-1.96026883488202,0.980134417441012,1.96026883488202
0.0241,-1.8599407069282,0.929970353464099,1.8599407069282
0.02415,-1.75915366643582,0.879576833217909,1.75915366643582
0.0242,-1.65793258109903,0.828966290549513,1.65793258109903
0.02425,-1.55630242570604,0.778151212853018,1.55630242570604
0.0243,-1.45428827597694,0.727144137988472,1.45428827597694
0.02435,-1.35191530237675,0.675957651188375,1.35191530237675
0.0244,-1.24920876390483,0.624604381952413,1.24920876390483
0.02445,-1.14619400186273,0.573097000931366,1.14619400186273
0.0245,-1.04289643360154,0.521448216800768,1.04289643360154
0.02455,-0.939341546250554,0.469670773125277,0.939341546250554
0.0246,-0.835554890428693,0.417777445214346,0.835554890428693
0.02465,-0.731562073940294,0.365781036970147,0.731562073940294
0.0247,-0.627388755456761,0.31369437772838,0.627388755456761
0.02475,-0.523060638185638,0.261530319092819,0.523060638185638
0.0248,-0.418603463528756,0.209301731764378,0.418603463528756
0.02485,-0.314043004730946,0.157021502365473,0.314043004730946
0.0249,-0.209405060520845,0.104702530260422,0.209405060520845
0.02495,-0.104715448745479,0.0523577243727395,0.104715448745479
0.025,-2.44929359829471e-15,1.22464679914735e-15,2.44929359829471e-15
0.02505,0.104715448745474,-0.052357724372737,-0.104715448745474
0.0251,0.209405060520863,-0.104702530260432,-0.209405060520863
0.02515,0.314043004730953,-0.157021502365476,-0.314043004730953
0.0252,0.418603463528751,-0.209301731764376,-0.418603463528751
0.02525,0.523060638185633,-0.261530319092817,-0.523060638185633
0.0253,0.627388755456768,-0.313694377728384,-0.627388755456768
0.02535,0.731562073940301,-0.365781036970151,-0.731562073940301
0.0254,0.8355548904287,-0.41777744521435,-0.8355548904287
0.02545,0.939341546250549,-0.469670773125275,-0.939341546250549
0.0255,1.04289643360154,-0.521448216800771,-1.04289643360154
0.02555,1.14619400186273,-0.573097000931364,-1.14619400186273
0.0256,1.24920876390483,-0.624604381952417,-1.24920876390483
0.02565,1.35191530237676,-0.675957651188379,-1.35191530237676
0.0257,1.45428827597695,-0.727144137988476,-1.45428827597695
0.02575,1.55630242570604,-0.778151212853021,-1.55630242570604
0.0258,1.65793258109903,-0.828966290549516,-1.65793258109903
0.02585,1.75915366643582,-0.879576833217912,-1.75915366643582
0.0259,1.85994070692821,-0.929970353464103,-1.85994070692821
0.02595,1.96026883488203,-0.980134417441015,-1.96026883488203
0.026,2.06011329583299,-1.0300566479165,-2.06011329583299
0.02605,2.15944945465433,-1.07972472732717,-2.15944945465433
0.0261,2.25825280163528,-1.12912640081764,-2.25825280163528
0.02615,2.35649895852838,-1.17824947926419,-2.35649895852838
0.0262,2.45416368456453,-1.22708184228226,-2.45416368456453
0.02625,2.55122288243393,-1.27561144121697,-2.55122288243393
0.0263,2.64765260423188,-1.32382630211594,-2.64765260423188
0.02635,2.74342905736739,-1.3717145286837,-2.74342905736739
0.0264,2.83852861043382,-1.41926430521691,-2.83852861043382
0.02645,2.93292779903943,-1.46646389951972,-2.93292779903943
0.0265,3.02660333159698,-1.51330166579849,-3.02660333159698
0.02655,3.11953209507049,-1.55976604753524,-3.11953209507049
0.0266,3.2116911606781,-1.60584558033905,-3.2116911606781
0.02665,3.30305778954938,-1.65152889477469,-3.30305778954938
0.0267,3.39360943833581,-1.6968047191679,-3.39360943833581
0.02675,3.483323764773,-1.7416618823865,-3.483323764773
0.0268,3.57217863319331,-1.78608931659666,-3.57217863319331
0.02685,3.66015211998755,-1.83007605999377,-3.66015211998755
0.0269,3.7472225190142,-1.8736112595071,-3.7472225190142
0.02695,3.83336834695519,-1.9166841734776,-3.83336834695519
0.027,3.91856834861649,-1.95928417430824,-3.91856834861649
