time,e1,e2,e3,i0
0.237,5.87785252292474,5.7203248455168,5.84925089869715,-0.28601624227584
0.238,8.09016994374949,7.95577238143124,8.05039108184233,-0.397788619071562
0.239,9.51056516295155,9.41245348552558,9.46350289552392,-0.470622674276279
0.24,10,9.94777806203702,9.95026110968982,-0.497388903101851
0.241,9.51056516295156,9.509344811591,9.4630184388936,-0.47546724057955
0.242,8.0901699437495,8.14007063548525,8.04946959057208,-0.407003531774263
0.243,5.87785252292476,5.97398963037114,5.8479825747729,-0.298699481518557
0.244,3.09016994374949,3.22313289700304,3.07405427926447,-0.161156644850152
0.245,-4.91111058070759e-15,0.156773458788893,-0.000783867293949378,-0.00783867293944467
0.246,-3.09016994374936,-2.9249320578763,-3.07554528345998,0.146246602893815
0.247,-5.87785252292465,-5.7203248455167,-5.84925089869707,0.286016242275835
0.248,-8.09016994374942,-7.95577238143118,-8.05039108184227,0.397788619071559
0.249,-9.51056516295152,-9.41245348552554,-9.46350289552389,0.470622674276277
0.25,-10,-9.94777806203702,-9.95026110968982,0.497388903101851
0.251,-9.51056516295155,-9.50934481159099,-9.46301843889359,0.47546724057955
0.252,-8.09016994374948,-8.14007063548523,-8.04946959057206,0.407003531774262
0.253,-5.87785252292473,-5.97398963037111,-5.84798257477287,0.298699481518555
0.254,-3.09016994374945,-3.22313289700301,-3.07405427926444,0.161156644850151
0.255,-1.02895014557347e-13,-0.156773458788987,0.000783867293842042,0.00783867293944937
0.256,3.09016994374939,2.92493205787631,3.07554528346001,-0.146246602893816
0.257,5.87785252292468,5.72032484551675,5.84925089869709,-0.286016242275837
0.258,8.09016994374944,7.95577238143119,8.05039108184229,-0.397788619071559
0.259,9.51056516295153,9.41245348552556,9.4635028955239,-0.470622674276278
0.26,10,9.94777806203701,9.95026110968982,-0.49738890310185
0.261,9.51056516295153,9.50934481159099,9.46301843889358,-0.475467240579549
0.262,8.09016994374946,8.14007063548521,8.04946959057204,-0.40700353177426
0.263,5.8778525229247,5.97398963037109,5.84798257477284,-0.298699481518554
0.264,3.09016994374942,3.22313289700297,3.07405427926441,-0.161156644850149
0.265,6.85924841231644e-14,0.156773458788957,-0.000783867293876194,-0.00783867293944786
0.266,-3.09016994374943,-2.92493205787635,-3.07554528346004,0.146246602893817
0.267,-5.87785252292471,-5.72032484551678,-5.84925089869712,0.286016242275839
0.268,-8.09016994374947,-7.95577238143121,-8.05039108184231,0.397788619071561
0.269,-9.51056516295154,-9.41245348552557,-9.46350289552391,0.470622674276279
0.27,-10,-9.94777806203701,-9.95026110968982,0.497388903101851
0.271,-9.51056516295152,-9.50934481159098,-9.46301843889357,0.475467240579549
0.272,-8.09016994374944,-8.14007063548519,-8.04946959057202,0.407003531774259
0.273,-5.87785252292467,-5.97398963037106,-5.84798257477282,0.298699481518553
0.274,-3.09016994374952,-3.22313289700307,-3.07405427926451,0.161156644850153
0.275,-3.4290062109199e-14,-0.156773458788945,0.000783867293910434,0.00783867293944724
0.276,3.09016994374946,2.9249320578764,3.07554528346008,-0.14624660289382
0.277,5.87785252292473,5.72032484551679,5.84925089869715,-0.286016242275839
0.278,8.09016994374949,7.95577238143124,8.05039108184233,-0.397788619071562
0.279,9.51056516295155,9.41245348552557,9.46350289552392,-0.470622674276279
0.28,10,9.94777806203702,9.95026110968982,-0.497388903101851
0.281,9.51056516295151,9.50934481159096,9.46301843889356,-0.475467240579548
0.282,8.09016994374942,8.14007063548517,8.049469590572,-0.407003531774259
0.283,5.87785252292464,5.97398963037103,5.84798257477279,-0.298699481518551
0.284,3.09016994374949,3.22313289700304,3.07405427926448,-0.161156644850152
0.285,-1.22514845490862e-17,0.156773458788908,-0.000783867293944551,-0.00783867293944538
0.286,-3.09016994374949,-2.92493205787643,-3.07554528346011,0.146246602893821
0.287,-5.87785252292476,-5.72032484551682,-5.84925089869718,0.286016242275841
0.288,-8.0901699437495,-7.95577238143126,-8.05039108184235,0.397788619071563
0.289,-9.51056516295151,-9.41245348552554,-9.46350289552389,0.470622674276277
0.29,-10,-9.94777806203701,-9.95026110968982,0.497388903101851
0.291,-9.51056516295159,-9.50934481159104,-9.46301843889364,0.475467240579552
0.292,-8.09016994374957,-8.14007063548531,-8.04946959057214,0.407003531774266
0.293,-5.87785252292485,-5.97398963037123,-5.84798257477299,0.298699481518561
0.294,-3.09016994374959,-3.22313289700315,-3.07405427926458,0.161156644850157
0.295,-1.07793765233288e-13,-0.156773458789007,0.000783867293837242,0.00783867293945035
0.296,3.09016994374939,2.92493205787632,3.07554528346001,-0.146246602893816
0.297,5.87785252292467,5.72032484551674,5.84925089869709,-0.286016242275837
0.298,8.09016994374944,7.95577238143119,8.05039108184229,-0.39778861907156
0.299,9.51056516295152,9.41245348552555,9.4635028955239,-0.470622674276278
0.3,10,9.94777806203701,9.95026110968982,-0.497388903101851
